CONNECTION [OK] Uptime: 5339  Threads: 3  Questions: 6  Slow queries: 0  Opens: 138  Flush tables: 3  Open tables: 57  Queries per second avg: 0.001
CONNECTION [OK] Uptime: 6590  Threads: 3  Questions: 958  Slow queries: 0  Opens: 281  Flush tables: 3  Open tables: 200  Queries per second avg: 0.145
CONNECTION [OK] Uptime: 6593  Threads: 3  Questions: 975  Slow queries: 0  Opens: 281  Flush tables: 3  Open tables: 200  Queries per second avg: 0.147
CONNECTION [OK] Uptime: 6596  Threads: 3  Questions: 992  Slow queries: 0  Opens: 281  Flush tables: 3  Open tables: 200  Queries per second avg: 0.150
CONNECTION [OK] Uptime: 6599  Threads: 3  Questions: 1009  Slow queries: 0  Opens: 281  Flush tables: 3  Open tables: 200  Queries per second avg: 0.152
CONNECTION [OK] Uptime: 6601  Threads: 3  Questions: 1026  Slow queries: 0  Opens: 281  Flush tables: 3  Open tables: 200  Queries per second avg: 0.155
CONNECTION [OK] Uptime: 6604  Threads: 3  Questions: 1043  Slow queries: 0  Opens: 281  Flush tables: 3  Open tables: 200  Queries per second avg: 0.157
CONNECTION [OK] Uptime: 6606  Threads: 3  Questions: 1060  Slow queries: 0  Opens: 281  Flush tables: 3  Open tables: 200  Queries per second avg: 0.160
CONNECTION [OK] Uptime: 6629  Threads: 3  Questions: 1077  Slow queries: 0  Opens: 281  Flush tables: 3  Open tables: 200  Queries per second avg: 0.162
CONNECTION [OK] Uptime: 6632  Threads: 3  Questions: 1094  Slow queries: 0  Opens: 281  Flush tables: 3  Open tables: 200  Queries per second avg: 0.164
CONNECTION [OK] Uptime: 6768  Threads: 3  Questions: 1111  Slow queries: 0  Opens: 281  Flush tables: 3  Open tables: 200  Queries per second avg: 0.164
CONNECTION [OK] Uptime: 6812  Threads: 3  Questions: 1128  Slow queries: 0  Opens: 281  Flush tables: 3  Open tables: 200  Queries per second avg: 0.165
CONNECTION [OK] Uptime: 6815  Threads: 3  Questions: 1145  Slow queries: 0  Opens: 281  Flush tables: 3  Open tables: 200  Queries per second avg: 0.168
CONNECTION [OK] Uptime: 6818  Threads: 3  Questions: 1162  Slow queries: 0  Opens: 281  Flush tables: 3  Open tables: 200  Queries per second avg: 0.170
CONNECTION [OK] Uptime: 6822  Threads: 3  Questions: 1179  Slow queries: 0  Opens: 281  Flush tables: 3  Open tables: 200  Queries per second avg: 0.172
CONNECTION [OK] Uptime: 6857  Threads: 3  Questions: 1196  Slow queries: 0  Opens: 281  Flush tables: 3  Open tables: 200  Queries per second avg: 0.174
CONNECTION [OK] Uptime: 6862  Threads: 3  Questions: 1213  Slow queries: 0  Opens: 281  Flush tables: 3  Open tables: 200  Queries per second avg: 0.176
CONNECTION [OK] Uptime: 6865  Threads: 3  Questions: 1230  Slow queries: 0  Opens: 281  Flush tables: 3  Open tables: 200  Queries per second avg: 0.179
CONNECTION [OK] Uptime: 6913  Threads: 3  Questions: 1247  Slow queries: 0  Opens: 281  Flush tables: 3  Open tables: 200  Queries per second avg: 0.180
CONNECTION [OK] Uptime: 6915  Threads: 3  Questions: 1264  Slow queries: 0  Opens: 281  Flush tables: 3  Open tables: 200  Queries per second avg: 0.182
CONNECTION [OK] Uptime: 6918  Threads: 3  Questions: 1281  Slow queries: 0  Opens: 281  Flush tables: 3  Open tables: 200  Queries per second avg: 0.185
CONNECTION [OK] Uptime: 6921  Threads: 3  Questions: 1298  Slow queries: 0  Opens: 281  Flush tables: 3  Open tables: 200  Queries per second avg: 0.187
CONNECTION [OK] Uptime: 6951  Threads: 3  Questions: 1315  Slow queries: 0  Opens: 281  Flush tables: 3  Open tables: 200  Queries per second avg: 0.189
CONNECTION [OK] Uptime: 6954  Threads: 3  Questions: 1332  Slow queries: 0  Opens: 281  Flush tables: 3  Open tables: 200  Queries per second avg: 0.191
CONNECTION [OK] Uptime: 6957  Threads: 3  Questions: 1349  Slow queries: 0  Opens: 281  Flush tables: 3  Open tables: 200  Queries per second avg: 0.193
CONNECTION [OK] Uptime: 6959  Threads: 3  Questions: 1366  Slow queries: 0  Opens: 281  Flush tables: 3  Open tables: 200  Queries per second avg: 0.196
CONNECTION [OK] Uptime: 6962  Threads: 3  Questions: 1383  Slow queries: 0  Opens: 281  Flush tables: 3  Open tables: 200  Queries per second avg: 0.198
CONNECTION [OK] Uptime: 6982  Threads: 3  Questions: 1400  Slow queries: 0  Opens: 281  Flush tables: 3  Open tables: 200  Queries per second avg: 0.200
CONNECTION [OK] Uptime: 6985  Threads: 3  Questions: 1417  Slow queries: 0  Opens: 281  Flush tables: 3  Open tables: 200  Queries per second avg: 0.202
CONNECTION [OK] Uptime: 6989  Threads: 3  Questions: 1434  Slow queries: 0  Opens: 281  Flush tables: 3  Open tables: 200  Queries per second avg: 0.205
CONNECTION [OK] Uptime: 6991  Threads: 3  Questions: 1451  Slow queries: 0  Opens: 281  Flush tables: 3  Open tables: 200  Queries per second avg: 0.207
CONNECTION [OK] Uptime: 6995  Threads: 3  Questions: 1468  Slow queries: 0  Opens: 281  Flush tables: 3  Open tables: 200  Queries per second avg: 0.209
CONNECTION [OK] Uptime: 6997  Threads: 3  Questions: 1485  Slow queries: 0  Opens: 281  Flush tables: 3  Open tables: 200  Queries per second avg: 0.212
CONNECTION [OK] Uptime: 7017  Threads: 3  Questions: 1502  Slow queries: 0  Opens: 281  Flush tables: 3  Open tables: 200  Queries per second avg: 0.214
CONNECTION [OK] Uptime: 7020  Threads: 3  Questions: 1519  Slow queries: 0  Opens: 281  Flush tables: 3  Open tables: 200  Queries per second avg: 0.216
CONNECTION [OK] Uptime: 8058  Threads: 2  Questions: 1536  Slow queries: 0  Opens: 281  Flush tables: 3  Open tables: 200  Queries per second avg: 0.190
CONNECTION [OK] Uptime: 8074  Threads: 2  Questions: 1553  Slow queries: 0  Opens: 281  Flush tables: 3  Open tables: 200  Queries per second avg: 0.192
CONNECTION [OK] Uptime: 8099  Threads: 2  Questions: 1570  Slow queries: 0  Opens: 281  Flush tables: 3  Open tables: 200  Queries per second avg: 0.193
CONNECTION [OK] Uptime: 8099  Threads: 2  Questions: 1587  Slow queries: 0  Opens: 281  Flush tables: 3  Open tables: 200  Queries per second avg: 0.195
CONNECTION [OK] Uptime: 8102  Threads: 2  Questions: 1592  Slow queries: 0  Opens: 287  Flush tables: 3  Open tables: 206  Queries per second avg: 0.196
CONNECTION [OK] Uptime: 8102  Threads: 2  Questions: 1597  Slow queries: 0  Opens: 287  Flush tables: 3  Open tables: 206  Queries per second avg: 0.197
CONNECTION [OK] Uptime: 8106  Threads: 2  Questions: 1602  Slow queries: 0  Opens: 287  Flush tables: 3  Open tables: 206  Queries per second avg: 0.197
CONNECTION [OK] Uptime: 8108  Threads: 2  Questions: 1619  Slow queries: 0  Opens: 287  Flush tables: 3  Open tables: 206  Queries per second avg: 0.199
CONNECTION [OK] Uptime: 8387  Threads: 2  Questions: 1636  Slow queries: 0  Opens: 287  Flush tables: 3  Open tables: 206  Queries per second avg: 0.195
CONNECTION [OK] Uptime: 8392  Threads: 2  Questions: 1653  Slow queries: 0  Opens: 287  Flush tables: 3  Open tables: 206  Queries per second avg: 0.196
CONNECTION [OK] Uptime: 8395  Threads: 2  Questions: 1670  Slow queries: 0  Opens: 287  Flush tables: 3  Open tables: 206  Queries per second avg: 0.198
CONNECTION [OK] Uptime: 8397  Threads: 2  Questions: 1687  Slow queries: 0  Opens: 287  Flush tables: 3  Open tables: 206  Queries per second avg: 0.200
CONNECTION [OK] Uptime: 8570  Threads: 2  Questions: 1704  Slow queries: 0  Opens: 287  Flush tables: 3  Open tables: 206  Queries per second avg: 0.198
CONNECTION [OK] Uptime: 8571  Threads: 2  Questions: 1721  Slow queries: 0  Opens: 287  Flush tables: 3  Open tables: 206  Queries per second avg: 0.200
CONNECTION [OK] Uptime: 8573  Threads: 2  Questions: 1726  Slow queries: 0  Opens: 287  Flush tables: 3  Open tables: 206  Queries per second avg: 0.201
CONNECTION [OK] Uptime: 8574  Threads: 3  Questions: 1732  Slow queries: 0  Opens: 287  Flush tables: 3  Open tables: 206  Queries per second avg: 0.202
CONNECTION [OK] Uptime: 8579  Threads: 4  Questions: 1735  Slow queries: 0  Opens: 287  Flush tables: 3  Open tables: 190  Queries per second avg: 0.202
CONNECTION [OK] Uptime: 8580  Threads: 3  Questions: 1742  Slow queries: 0  Opens: 289  Flush tables: 3  Open tables: 192  Queries per second avg: 0.203
CONNECTION [OK] Uptime: 8580  Threads: 4  Questions: 1745  Slow queries: 0  Opens: 305  Flush tables: 3  Open tables: 208  Queries per second avg: 0.203
CONNECTION [OK] Uptime: 8580  Threads: 5  Questions: 1748  Slow queries: 0  Opens: 306  Flush tables: 3  Open tables: 209  Queries per second avg: 0.203
CONNECTION [OK] Uptime: 8580  Threads: 4  Questions: 1755  Slow queries: 0  Opens: 319  Flush tables: 3  Open tables: 222  Queries per second avg: 0.204
CONNECTION [OK] Uptime: 8580  Threads: 3  Questions: 1762  Slow queries: 0  Opens: 320  Flush tables: 3  Open tables: 223  Queries per second avg: 0.205
CONNECTION [OK] Uptime: 8580  Threads: 4  Questions: 1765  Slow queries: 0  Opens: 321  Flush tables: 3  Open tables: 224  Queries per second avg: 0.205
CONNECTION [OK] Uptime: 8581  Threads: 3  Questions: 1772  Slow queries: 0  Opens: 322  Flush tables: 3  Open tables: 225  Queries per second avg: 0.206
CONNECTION [OK] Uptime: 8581  Threads: 4  Questions: 1775  Slow queries: 0  Opens: 323  Flush tables: 3  Open tables: 226  Queries per second avg: 0.206
CONNECTION [OK] Uptime: 8581  Threads: 3  Questions: 1782  Slow queries: 0  Opens: 324  Flush tables: 3  Open tables: 227  Queries per second avg: 0.207
CONNECTION [OK] Uptime: 8581  Threads: 3  Questions: 1787  Slow queries: 0  Opens: 325  Flush tables: 3  Open tables: 228  Queries per second avg: 0.208
CONNECTION [OK] Uptime: 8581  Threads: 4  Questions: 1790  Slow queries: 0  Opens: 326  Flush tables: 3  Open tables: 229  Queries per second avg: 0.208
CONNECTION [OK] Uptime: 8581  Threads: 3  Questions: 1797  Slow queries: 0  Opens: 327  Flush tables: 3  Open tables: 230  Queries per second avg: 0.209
CONNECTION [OK] Uptime: 8581  Threads: 4  Questions: 1800  Slow queries: 0  Opens: 328  Flush tables: 3  Open tables: 231  Queries per second avg: 0.209
CONNECTION [OK] Uptime: 8581  Threads: 3  Questions: 1807  Slow queries: 0  Opens: 329  Flush tables: 3  Open tables: 232  Queries per second avg: 0.210
CONNECTION [OK] Uptime: 8581  Threads: 4  Questions: 1810  Slow queries: 0  Opens: 330  Flush tables: 3  Open tables: 233  Queries per second avg: 0.210
CONNECTION [OK] Uptime: 8581  Threads: 3  Questions: 1817  Slow queries: 0  Opens: 331  Flush tables: 3  Open tables: 234  Queries per second avg: 0.211
CONNECTION [OK] Uptime: 8581  Threads: 4  Questions: 1820  Slow queries: 0  Opens: 332  Flush tables: 3  Open tables: 235  Queries per second avg: 0.212
CONNECTION [OK] Uptime: 8581  Threads: 3  Questions: 1827  Slow queries: 0  Opens: 333  Flush tables: 3  Open tables: 236  Queries per second avg: 0.212
CONNECTION [OK] Uptime: 8581  Threads: 4  Questions: 1830  Slow queries: 0  Opens: 333  Flush tables: 3  Open tables: 236  Queries per second avg: 0.213
CONNECTION [OK] Uptime: 8581  Threads: 3  Questions: 1837  Slow queries: 0  Opens: 333  Flush tables: 3  Open tables: 236  Queries per second avg: 0.214
CONNECTION [OK] Uptime: 8581  Threads: 4  Questions: 1840  Slow queries: 0  Opens: 334  Flush tables: 3  Open tables: 237  Queries per second avg: 0.214
CONNECTION [OK] Uptime: 8581  Threads: 3  Questions: 1847  Slow queries: 0  Opens: 335  Flush tables: 3  Open tables: 238  Queries per second avg: 0.215
CONNECTION [OK] Uptime: 8581  Threads: 4  Questions: 1850  Slow queries: 0  Opens: 336  Flush tables: 3  Open tables: 239  Queries per second avg: 0.215
CONNECTION [OK] Uptime: 8679  Threads: 2  Questions: 1859  Slow queries: 0  Opens: 337  Flush tables: 3  Open tables: 240  Queries per second avg: 0.214
CONNECTION [OK] Uptime: 8681  Threads: 2  Questions: 1876  Slow queries: 0  Opens: 353  Flush tables: 3  Open tables: 256  Queries per second avg: 0.216
CONNECTION [OK] Uptime: 8732  Threads: 2  Questions: 1893  Slow queries: 0  Opens: 354  Flush tables: 3  Open tables: 257  Queries per second avg: 0.216
CONNECTION [OK] Uptime: 8733  Threads: 2  Questions: 1910  Slow queries: 0  Opens: 355  Flush tables: 3  Open tables: 258  Queries per second avg: 0.218
CONNECTION [OK] Uptime: 8733  Threads: 2  Questions: 1915  Slow queries: 0  Opens: 355  Flush tables: 3  Open tables: 258  Queries per second avg: 0.219
CONNECTION [OK] Uptime: 8733  Threads: 3  Questions: 1921  Slow queries: 0  Opens: 356  Flush tables: 3  Open tables: 259  Queries per second avg: 0.219
CONNECTION [OK] Uptime: 8734  Threads: 4  Questions: 1924  Slow queries: 0  Opens: 357  Flush tables: 3  Open tables: 260  Queries per second avg: 0.220
CONNECTION [OK] Uptime: 8734  Threads: 3  Questions: 1931  Slow queries: 0  Opens: 358  Flush tables: 3  Open tables: 261  Queries per second avg: 0.221
CONNECTION [OK] Uptime: 8734  Threads: 4  Questions: 1934  Slow queries: 0  Opens: 359  Flush tables: 3  Open tables: 262  Queries per second avg: 0.221
CONNECTION [OK] Uptime: 8734  Threads: 5  Questions: 1937  Slow queries: 0  Opens: 359  Flush tables: 3  Open tables: 262  Queries per second avg: 0.221
CONNECTION [OK] Uptime: 8734  Threads: 4  Questions: 1944  Slow queries: 0  Opens: 359  Flush tables: 3  Open tables: 262  Queries per second avg: 0.222
CONNECTION [OK] Uptime: 8734  Threads: 3  Questions: 1951  Slow queries: 0  Opens: 360  Flush tables: 3  Open tables: 263  Queries per second avg: 0.223
CONNECTION [OK] Uptime: 8734  Threads: 4  Questions: 1954  Slow queries: 0  Opens: 361  Flush tables: 3  Open tables: 264  Queries per second avg: 0.223
CONNECTION [OK] Uptime: 8734  Threads: 3  Questions: 1961  Slow queries: 0  Opens: 361  Flush tables: 3  Open tables: 264  Queries per second avg: 0.224
CONNECTION [OK] Uptime: 8737  Threads: 4  Questions: 1964  Slow queries: 0  Opens: 361  Flush tables: 3  Open tables: 264  Queries per second avg: 0.224
CONNECTION [OK] Uptime: 8737  Threads: 3  Questions: 1971  Slow queries: 0  Opens: 361  Flush tables: 3  Open tables: 264  Queries per second avg: 0.225
CONNECTION [OK] Uptime: 8737  Threads: 3  Questions: 1976  Slow queries: 0  Opens: 361  Flush tables: 3  Open tables: 264  Queries per second avg: 0.226
CONNECTION [OK] Uptime: 8737  Threads: 4  Questions: 1979  Slow queries: 0  Opens: 362  Flush tables: 3  Open tables: 265  Queries per second avg: 0.226
CONNECTION [OK] Uptime: 8737  Threads: 3  Questions: 1986  Slow queries: 0  Opens: 363  Flush tables: 3  Open tables: 266  Queries per second avg: 0.227
CONNECTION [OK] Uptime: 8738  Threads: 4  Questions: 1989  Slow queries: 0  Opens: 363  Flush tables: 3  Open tables: 266  Queries per second avg: 0.227
CONNECTION [OK] Uptime: 8738  Threads: 3  Questions: 1996  Slow queries: 0  Opens: 363  Flush tables: 3  Open tables: 266  Queries per second avg: 0.228
CONNECTION [OK] Uptime: 8738  Threads: 4  Questions: 1999  Slow queries: 0  Opens: 363  Flush tables: 3  Open tables: 266  Queries per second avg: 0.228
CONNECTION [OK] Uptime: 8738  Threads: 3  Questions: 2006  Slow queries: 0  Opens: 363  Flush tables: 3  Open tables: 266  Queries per second avg: 0.229
CONNECTION [OK] Uptime: 8738  Threads: 4  Questions: 2009  Slow queries: 0  Opens: 363  Flush tables: 3  Open tables: 266  Queries per second avg: 0.229
CONNECTION [OK] Uptime: 8738  Threads: 3  Questions: 2016  Slow queries: 0  Opens: 363  Flush tables: 3  Open tables: 266  Queries per second avg: 0.230
CONNECTION [OK] Uptime: 8738  Threads: 4  Questions: 2019  Slow queries: 0  Opens: 363  Flush tables: 3  Open tables: 266  Queries per second avg: 0.231
CONNECTION [OK] Uptime: 8738  Threads: 3  Questions: 2026  Slow queries: 0  Opens: 363  Flush tables: 3  Open tables: 266  Queries per second avg: 0.231
CONNECTION [OK] Uptime: 8738  Threads: 4  Questions: 2029  Slow queries: 0  Opens: 363  Flush tables: 3  Open tables: 266  Queries per second avg: 0.232
CONNECTION [OK] Uptime: 8738  Threads: 3  Questions: 2036  Slow queries: 0  Opens: 363  Flush tables: 3  Open tables: 266  Queries per second avg: 0.233
CONNECTION [OK] Uptime: 8738  Threads: 4  Questions: 2039  Slow queries: 0  Opens: 363  Flush tables: 3  Open tables: 266  Queries per second avg: 0.233
CONNECTION [OK] Uptime: 8833  Threads: 2  Questions: 2048  Slow queries: 0  Opens: 363  Flush tables: 3  Open tables: 266  Queries per second avg: 0.231
CONNECTION [OK] Uptime: 8834  Threads: 2  Questions: 2065  Slow queries: 0  Opens: 364  Flush tables: 3  Open tables: 267  Queries per second avg: 0.233
CONNECTION [OK] Uptime: 8955  Threads: 2  Questions: 2070  Slow queries: 0  Opens: 364  Flush tables: 3  Open tables: 267  Queries per second avg: 0.231
CONNECTION [OK] Uptime: 8956  Threads: 3  Questions: 2085  Slow queries: 0  Opens: 364  Flush tables: 3  Open tables: 267  Queries per second avg: 0.232
CONNECTION [OK] Uptime: 8977  Threads: 2  Questions: 2092  Slow queries: 0  Opens: 364  Flush tables: 3  Open tables: 267  Queries per second avg: 0.233
CONNECTION [OK] Uptime: 8977  Threads: 2  Questions: 2109  Slow queries: 0  Opens: 364  Flush tables: 3  Open tables: 267  Queries per second avg: 0.234
CONNECTION [OK] Uptime: 8991  Threads: 2  Questions: 2114  Slow queries: 0  Opens: 364  Flush tables: 3  Open tables: 267  Queries per second avg: 0.235
